timestamp,transducer_voltage,transducer_pressure_psi,transducer_pressure_torr,alicat_pressure_raw,alicat_units,alicat_setpoint,alicat_gauge,alicat_baro,offset_torr
501227.7047058,-0.01347801648080349,-0.04043404944241047,-2.0910468669142577,13.44,PSI,13.44,0.004999999999999005,13.435,-697.1406468669143
501227.7249489,-0.012180938385426998,-0.036542815156280994,-1.8898116858070717,13.44,PSI,13.44,0.004999999999999005,13.435,-696.9394116858072
501227.7456692,-0.009681809693574905,-0.029045429080724716,-1.502084364909679,13.44,PSI,13.44,0.004999999999999005,13.435,-696.5516843649098
501227.7659098,-0.00830698013305664,-0.024920940399169922,-1.2887864327430727,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3383864327432
501227.7861901,-0.008086069487035275,-0.024258208461105824,-1.2545132505660876,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3041132505662
501227.8062862,-0.008073728531599045,-0.024221185594797134,-1.2525986130349338,13.44,PSI,13.44,0.004999999999999005,13.435,-696.302198613035
501227.8303372,-0.005855982657521963,-0.01756794797256589,-0.9085264294012451,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9581264294013
501227.8507671,-0.00593620166182518,-0.01780860498547554,-0.9209720068238676,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9705720068239
501227.8712501,-0.007443083915859461,-0.022329251747578382,-1.154757254126016,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2043572541261
501227.8915983,-0.007304860278964043,-0.021914580836892128,-1.1333125479798765,13.44,PSI,13.44,0.004999999999999005,13.435,-696.18291254798
501227.9119379,-0.005649881903082132,-0.016949645709246397,-0.8765509278536775,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9261509278538
501227.9324239,-0.004926677327603102,-0.014780031982809303,-0.7643493539909831,13.44,PSI,13.44,0.004999999999999005,13.435,-695.813949353991
501227.9529894,-0.00638542789965868,-0.01915628369897604,-0.990667211492546,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0402672114926
501227.9734044,-0.007670165039598942,-0.023010495118796825,-1.189987755068578,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2395877550687
501227.994043,-0.0066606407053768635,-0.01998192211613059,-1.0333651022356936,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0829651022358
501228.0141432,-0.005258660297840834,-0.0157759808935225,-0.8158548519085161,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.3483048519086
501228.0369196,-0.00706667173653841,-0.02120001520961523,-1.0963587865652518,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.6288087865653
501228.0575879,-0.008485930040478706,-0.02545779012143612,-1.316549616130069,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8489996161301
501228.0781978,-0.0076096924021840096,-0.02282907720655203,-1.1806057277368383,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.7130557277369
501228.0983675,-0.006457007955759764,-0.01937102386727929,-1.0017724992963486,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.5342224992963
501228.1185084,-0.006654469761997461,-0.019963409285992384,-1.0324077112250962,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.5648577112252
501228.1386189,-0.008547636680305004,-0.025642910040915012,-1.32612309276592,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8585730927659
501228.158859,-0.009152363985776901,-0.027457091957330704,-1.4199435105733575,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9523935105734
501228.1791269,-0.007908353582024574,-0.023725060746073723,-1.2269415164832027,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.7593915164832
501228.1996742,-0.006933385040611029,-0.020800155121833086,-1.0756800221255982,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.6081300221257
501228.2200692,-0.007992275059223175,-0.023976825177669525,-1.2399615140631797,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2895615140633
501228.2443067,-0.008683391846716404,-0.026050175540149212,-1.3471848280588166,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3967848280589
501228.2648652,-0.007856519892811775,-0.023569559678435326,-1.2188997787702829,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2684997787703
501228.2851086,-0.008078664541244507,-0.02423599362373352,-1.253364410251379,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3029644102514
501228.3056531,-0.009143725037574768,-0.027431175112724304,-1.4186032209545374,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4682032209546
501228.3259199,-0.009183217771351337,-0.027549653314054012,-1.4247303211363034,13.44,PSI,13.44,0.004999999999999005,13.435,-696.4743303211363
501228.3462786,-0.0185441505163908,-0.0556324515491724,-2.877032231865451,13.44,PSI,13.44,0.004999999999999005,13.435,-697.9266322318655
501228.366724,-0.02393363043665886,-0.07180089130997658,-3.713183094095439,13.44,PSI,13.44,0.004999999999999005,13.435,-698.7627830940955
501228.3871125,-0.02673635631799698,-0.08020906895399094,-4.148012000955641,13.44,PSI,13.44,0.004999999999999005,13.435,-699.1976120009557
501228.4071579,-0.027370702475309372,-0.08211210742592812,-4.246427635531873,13.44,PSI,13.44,0.004999999999999005,13.435,-699.2960276355319
501228.4275252,-0.024416178464889526,-0.07324853539466858,-3.7880480079352856,13.44,PSI,13.44,0.004999999999999005,13.435,-698.8376480079353
501228.4526421,-0.020183086395263672,-0.060549259185791016,-3.1313049387931824,13.44,PSI,13.44,0.004999999999999005,13.435,-698.1809049387932
501228.4728726,-0.018372606486082077,-0.05511781945824623,-2.850418033283204,13.44,PSI,13.44,0.004999999999999005,13.435,-697.9000180332832
501228.4934675,-0.01511201448738575,-0.04533604346215725,-2.344553487645462,13.44,PSI,13.44,0.004999999999999005,13.435,-697.3941534876456
501228.5135194,-0.011286187916994095,-0.033858563750982285,-1.750995624382049,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8005956243821
501228.5341338,-0.009235051460564137,-0.02770515438169241,-1.432772058849223,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9652220588492
501228.5545688,-0.009237519465386868,-0.027712558396160603,-1.4331549574574456,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9656049574575
501228.5746286,-0.008949966169893742,-0.026849898509681225,-1.3885425014281647,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9209925014283
501228.5950954,-0.015054009854793549,-0.045162029564380646,-2.335554358921945,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.868004358922
501228.6153764,-0.01715204492211342,-0.051456134766340256,-2.6610540094412864,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.1935040094413
501228.6358817,-0.01759263128042221,-0.05277789384126663,-2.729408780001104,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.2618587800011
501228.661381,-0.01422713790088892,-0.04268141370266676,-2.2072693096334115,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.7397193096334
501228.681699,-0.010677758604288101,-0.032033275812864304,-1.6566008586622776,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.1890508586623
501228.7022627,-0.00894626323133707,-0.02683878969401121,-1.38796800902579,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.9204180090259
501228.7227077,-0.008288468234241009,-0.024865404702723026,-1.2859144042013213,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8183644042014
501228.7427129,-0.006788990925997496,-0.020366972777992487,-1.0532779972138815,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1028779972139
501228.7628638,-0.00450089992955327,-0.013502699788659811,-0.6982921195705422,13.44,PSI,13.44,0.004999999999999005,13.435,-695.7478921195706
501228.7830014,-0.01033590268343687,-0.031007708050310615,-1.6035636218218137,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6531636218218
501228.8032466,-0.016300490126013756,-0.04890147037804127,-2.5289395406004043,13.44,PSI,13.44,0.004999999999999005,13.435,-697.5785395406004
501228.8233324,-0.01905755326151848,-0.057172659784555435,-2.9566841007582845,13.44,PSI,13.44,0.004999999999999005,13.435,-698.0062841007583
501228.8439961,-0.015487192198634148,-0.04646157659590244,-2.402760433657095,13.44,PSI,13.44,0.004999999999999005,13.435,-697.4523604336572
501228.8679765,-0.011455264873802662,-0.034365794621407986,-1.777227068846114,13.44,PSI,13.44,0.004999999999999005,13.435,-696.8268270688461
501228.8885731,-0.010377862490713596,-0.03113358747214079,-1.610073476121761,13.44,PSI,13.44,0.004999999999999005,13.435,-696.6596734761218
501228.9086256,-0.008261317387223244,-0.02478395216166973,-1.2817020860407502,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3313020860408
501228.9291745,-0.004982213489711285,-0.014946640469133854,-0.7729655118612573,13.44,PSI,13.44,0.004999999999999005,13.435,-695.8225655118613
501228.9494102,-0.003191479714587331,-0.009574439143761992,-0.4951421203196515,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0275921203197
501228.9696515,-0.003269230481237173,-0.00980769144371152,-0.5072047630115413,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0396547630115
501228.9896794,-0.0030853438656777143,-0.009256031597033143,-0.47867567404056904,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0111256740406
501229.0097139,-0.0020684145856648684,-0.006205243756994605,-0.320904180892976,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.853354180893
501229.0297653,-0.00045169435907155275,-0.0013550830772146583,-0.07007812133815605,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.6025281213382
501229.0498085,-0.0004714405513368547,-0.001414321654010564,-0.07314164433715632,13.44,PSI,13.44,0.004999999999999005,13.435,-695.1227416443372
501229.0750523,-0.002680546836927533,-0.0080416405107826,-0.41587343901512214,13.44,PSI,13.44,0.004999999999999005,13.435,-695.4654734390152
501229.0950608,-0.0013081858633086085,-0.003924557589925826,-0.20295849576301409,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2525584957631
501229.1152803,-0.0004553967737592757,-0.001366190321277827,-0.07065253246488283,13.44,PSI,13.44,0.004999999999999005,13.435,-695.120252532465
501229.1353989,-0.0017277926672250032,-0.00518337800167501,-0.2680583933566231,13.44,PSI,13.44,0.004999999999999005,13.435,-695.3176583933566
501229.1555258,-0.0037233931943774223,-0.011170179583132267,-0.5776658371416852,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.1101158371417
501229.1760245,-0.003987498581409454,-0.011962495744228363,-0.6186404674127698,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.1510904674128
501229.1964741,-0.0024670411366969347,-0.007401123410090805,-0.382749097152846,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.9151990971529
501229.2169199,-0.0022103404626250267,-0.00663102138787508,-0.3429232710739598,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.875373271074
501229.237331,-0.00441697845235467,-0.013250935357064009,-0.6852721219905653,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.2177221219906
501229.2573505,-0.005668393801897764,-0.017005181405693293,-0.8794229563954287,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.4118729563954
501229.2774477,-0.005242616403847933,-0.0157278492115438,-0.8133657219749876,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.345815721975
501229.2976844,-0.006010250188410282,-0.018030750565230846,-0.9324602654809133,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.464910265481
501229.31773,-0.01614622212946415,-0.04843866638839245,-2.5050056322757155,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.0374556322757
501229.3378775,-0.023000622168183327,-0.06900186650454998,-3.5684315262828026,13.43,PSI,13.44,-0.005000000000000782,13.435,-698.1008815262828
501229.3584836,-0.025913186371326447,-0.07773955911397934,-4.020301299579442,13.44,PSI,13.44,0.004999999999999005,13.435,-699.0699012995794
501229.3801739,-0.020795218646526337,-0.06238565593957901,-3.2262741969153286,13.44,PSI,13.44,0.004999999999999005,13.435,-698.2758741969154
501229.4002507,-0.01756054349243641,-0.05268163047730923,-2.724430520134047,13.44,PSI,13.44,0.004999999999999005,13.435,-697.7740305201341
501229.4207507,-0.015964804217219353,-0.04789441265165806,-2.4768595502804964,13.44,PSI,13.44,0.004999999999999005,13.435,-697.5264595502806
501229.4410313,-0.01426909863948822,-0.04280729591846466,-2.2137793084234,13.44,PSI,13.44,0.004999999999999005,13.435,-697.2633793084235
501229.4614247,-0.011214608326554298,-0.033643824979662895,-1.7398904088232667,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7894904088233
501229.4817188,-0.008295873180031776,-0.02488761954009533,-1.28706324451603,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3366632445161
501229.502007,-0.007104930002242327,-0.02131479000672698,-1.1022943651978858,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1518943651979
501229.5226832,-0.007118505425751209,-0.021355516277253628,-1.1044005242781714,13.44,PSI,13.44,0.004999999999999005,13.435,-696.1540005242782
501229.5427508,-0.006302740424871445,-0.018908221274614334,-0.9778386632166803,13.44,PSI,13.44,0.004999999999999005,13.435,-696.0274386632167
501229.5629052,-0.004502133931964636,-0.013506401795893908,-0.6984835688746535,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.2309335688747
501229.5866658,-0.01459614560008049,-0.04378843680024147,-2.264519009124488,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.7969690091245
501229.6072513,-0.01963759772479534,-0.058912793174386024,-3.0466750990133735,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.5791250990134
501229.627413,-0.021220995113253593,-0.06366298533976078,-3.292331286845729,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.8247812868458
501229.6477143,-0.01729520410299301,-0.051885612308979034,-2.683264440558851,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.2157144405589
501229.6679314,-0.014722026884555817,-0.04416608065366745,-2.2840488610044125,13.44,PSI,13.44,0.004999999999999005,13.435,-697.3336488610045
501229.6880167,-0.013455801643431187,-0.04036740493029356,-2.0876003459701318,13.44,PSI,13.44,0.004999999999999005,13.435,-697.1372003459702
501229.7084532,-0.011130686849355698,-0.03339206054806709,-1.7268704112432898,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7764704112434
501229.7287666,-0.007896012626588345,-0.023688037879765034,-1.2250268789520489,13.44,PSI,13.44,0.004999999999999005,13.435,-696.2746268789521
501229.749259,-0.005795510020107031,-0.017386530060321093,-0.8991444020695054,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9487444020696
501229.7697969,-0.005809085443615913,-0.01742725633084774,-0.901250561149791,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.4337005611499
501229.7952401,-0.0036999445874243975,-0.011099833762273192,-0.5740279030159582,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.106477903016
501229.8158522,-0.0020165808964520693,-0.006049742689356208,-0.3128624431800563,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.8453124431801
501229.8362944,-0.0030655977316200733,-0.00919679319486022,-0.4756121600721963,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0080621600722
501229.8565613,-0.003938132897019386,-0.011814398691058159,-0.6109816283080727,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.1434316283081
501229.8767058,-0.0031988846603780985,-0.009596653981134295,-0.4962909606343601,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0287409606344
501229.8971323,-0.0014488775050267577,-0.004346632515080273,-0.22478610051737635,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.7572361005174
501229.9172062,-0.002568240277469158,-0.0077047208324074745,-0.39844963784795256,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.930899637848
501229.9373201,-0.015242833644151688,-0.04572850093245506,-2.3648494257219137,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.8972994257219
501229.9576773,-0.02104945108294487,-0.06314835324883461,-3.2657170882634823,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.7981670882635
501229.9778006,-0.022177452221512794,-0.06653235666453838,-3.440720824906603,13.44,PSI,13.44,0.004999999999999005,13.435,-698.4903208249067
501230.0023565,-0.022508202120661736,-0.0675246063619852,-3.492035018010065,13.44,PSI,13.44,0.004999999999999005,13.435,-698.5416350180101
501230.0228416,-0.022560035809874535,-0.0676801074296236,-3.500076755722985,13.44,PSI,13.44,0.004999999999999005,13.435,-698.549676755723
501230.043574,-0.018662627786397934,-0.0559878833591938,-2.8954133879207076,13.44,PSI,13.44,0.004999999999999005,13.435,-697.9450133879208
501230.0638399,-0.014397448860108852,-0.04319234658032656,-2.233692203401588,13.44,PSI,13.44,0.004999999999999005,13.435,-697.2832922034016
501230.084261,-0.011639151722192764,-0.03491745516657829,-1.8057561939395965,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.3382061939396
501230.104458,-0.010359350591897964,-0.031078051775693893,-1.6072014475800098,13.43,PSI,13.44,-0.005000000000000782,13.435,-696.13965144758
501230.1249707,-0.008378559723496437,-0.02513567917048931,-1.2998916483018548,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.8323416483018
501230.1450968,-0.0055894092656672,-0.0167682277970016,-0.8671689005219378,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.399618900522
501230.1657145,-0.003453116863965988,-0.010359350591897964,-0.5357338158600032,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.06818381586
501230.186154,-0.0030828756280243397,-0.009248626884073019,-0.47829273930983623,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0107427393099
501230.2106666,-0.0018771232571452856,-0.005631369771435857,-0.29122628772980536,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.8236762877299
501230.2309732,-0.00029989544418640435,-0.000899686332559213,-0.04652727868829971,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.5789772786883
501230.2511016,-0.0005183377652429044,-0.0015550132957287133,-0.08041751258861041,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.6128675125887
501230.2715258,-0.0019314253004267812,-0.0057942759012803435,-0.299650978234713,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.8321009782347
501230.2919419,-0.0015920375008136034,-0.00477611250244081,-0.2469966580637265,13.44,PSI,13.44,0.004999999999999005,13.435,-695.2965966580638
501230.3123427,0.00015058710414450616,0.00045176131243351847,0.02336283627249941,13.44,PSI,13.44,0.004999999999999005,13.435,-695.0262371637275
501230.3327244,5.677874287357554e-05,0.00017033622862072662,0.008808938063120877,13.44,PSI,13.44,0.004999999999999005,13.435,-695.0407910619369
501230.3531446,-0.0018647818360477686,-0.005594345508143306,-0.2893115779536311,13.44,PSI,13.44,0.004999999999999005,13.435,-695.3389115779537
501230.3734407,-0.0030853438656777143,-0.009256031597033143,-0.47867567404056904,13.44,PSI,13.44,0.004999999999999005,13.435,-695.5282756740406
501230.3939025,-0.008600704371929169,-0.025802113115787506,-1.334356279782951,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.866806279783
501230.4180475,-0.016731202602386475,-0.050193607807159424,-2.5957624277472497,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.1282124277473
501230.4382519,-0.0220602098852396,-0.0661806296557188,-3.422531262645498,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.9549812626456
501230.4584814,-0.021108688786625862,-0.06332606635987759,-3.2749075218010697,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.8073575218011
501230.4789106,-0.016602853313088417,-0.04980855993926525,-2.575849677259103,13.43,PSI,13.44,-0.005000000000000782,13.435,-697.1082996772592
501230.4991288,-0.013216379098594189,-0.039649137295782566,-2.0504551352513953,13.44,PSI,13.44,0.004999999999999005,13.435,-697.1000551352514
501230.5198567,-0.011956324800848961,-0.03586897440254688,-1.8549640112277122,13.44,PSI,13.44,0.004999999999999005,13.435,-696.9045640112278
501230.5401576,-0.010749338194727898,-0.03224801458418369,-1.6677060742210599,13.44,PSI,13.44,0.004999999999999005,13.435,-696.7173060742211
501230.5605334,-0.008367452770471573,-0.02510235831141472,-1.2981684600748122,13.44,PSI,13.44,0.004999999999999005,13.435,-696.3477684600749
501230.5805367,-0.005677032750099897,-0.017031098250299692,-0.8807632460142486,13.44,PSI,13.44,0.004999999999999005,13.435,-695.9303632460143
501230.6008604,-0.004321950022131205,-0.012965850066393614,-0.6705289361835458,13.44,PSI,13.44,0.004999999999999005,13.435,-695.7201289361836
501230.6265538,-0.004442895296961069,-0.013328685890883207,-0.6892929908470251,13.44,PSI,13.44,0.004999999999999005,13.435,-695.738892990847
501230.646966,-0.0027385512366890907,-0.008215653710067272,-0.42487253161612903,13.44,PSI,13.44,0.004999999999999005,13.435,-695.4744725316161
501230.6676903,-0.0027854484505951405,-0.008356345351785421,-0.4321483998675831,13.44,PSI,13.44,0.004999999999999005,13.435,-695.4817483998677
501230.6881129,-0.0036357692442834377,-0.010907307732850313,-0.564071419404354,13.44,PSI,13.44,0.004999999999999005,13.435,-695.6136714194045
501230.7084654,-0.00340004893951118,-0.01020014681853354,-0.527500592720462,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0599505927205
501230.7292074,-0.0017759239999577403,-0.005327771999873221,-0.27552572897344363,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.8079757289735
501230.7494446,-0.0018092456739395857,-0.005427737021818757,-0.280695420083357,13.43,PSI,13.44,-0.005000000000000782,13.435,-694.8131454200834
501230.7695763,-0.0032630597706884146,-0.009789179312065244,-0.5062474081234541,13.43,PSI,13.44,-0.005000000000000782,13.435,-695.0386974081235
